headline,text,text_type,classification
dr. scholl's introduces new cartilage inserts for all-day knee pain relief,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
dr. scholl's introduces new cartilage inserts for all-day knee pain relief,me reading this like scholl's introduces cartilage inserts knee pain and expected us to be normal,meme,MEME
dr. scholl's introduces new cartilage inserts for all-day knee pain relief,scholl's introduces cartilage inserts knee pain is giving kinda wild ngl,meme,MEME
dr. scholl's introduces new cartilage inserts for all-day knee pain relief,scholl's introduces cartilage inserts knee pain but make it a meme page post,meme,MEME
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,omg poll finds 2018 midterms resting on critical swing group of people who showed up look 😳,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,poll finds 2018 midterms resting on critical swing sounds made up but here we are 😭,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,wtf this headline is so unserious 🚨,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,im shook because poll finds 2018 midterms resting on critical swing is crazy work 🤯,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,poll finds 2018 midterms resting on critical swing got the timeline in shambles 😳,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,fr poll finds 2018 midterms resting critical really sounds fake 😭,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,the timeline after seeing this poll finds 2018 midterms resting critical and expected us to be normal,meme,MEME
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,poll finds 2018 midterms resting critical is giving im crying,meme,MEME
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,poll finds 2018 midterms resting critical but make it a meme page post,meme,MEME
americans bravely go to polls despite threat of electing congress,omg americans bravely go to polls despite threat of electing congress 😳,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,americans bravely go to polls despite threat of sounds made up but here we are 😭,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,wtf this headline is so unserious 🚨,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,im shook because americans bravely go to polls despite threat of is crazy work 🤯,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,americans bravely go to polls despite threat of got the timeline in shambles 😳,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,fr americans bravely polls despite threat electing really sounds fake 😭,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
americans bravely go to polls despite threat of electing congress,the timeline after seeing this americans bravely polls despite threat electing and expected us to be normal,meme,MEME
americans bravely go to polls despite threat of electing congress,americans bravely polls despite threat electing is giving kinda wild ngl,meme,MEME
americans bravely go to polls despite threat of electing congress,americans bravely polls despite threat electing but make it a meme page post,meme,MEME
neil gorsuch vows to interpret constitution using scalia's original intent,omg neil gorsuch vows to interpret constitution using scalia's original intent 😳,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,neil gorsuch vows to interpret constitution using scalia's sounds made up but here we are 😭,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,wtf this headline is so unserious 🚨,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,im shook because neil gorsuch vows to interpret constitution using scalia's is crazy work 🤯,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,neil gorsuch vows to interpret constitution using scalia's got the timeline in shambles 😳,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,fr neil gorsuch vows interpret constitution using really sounds fake 😭,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
neil gorsuch vows to interpret constitution using scalia's original intent,the timeline after seeing this neil gorsuch vows interpret constitution using and expected us to be normal,meme,MEME
neil gorsuch vows to interpret constitution using scalia's original intent,neil gorsuch vows interpret constitution using is giving im crying,meme,MEME
neil gorsuch vows to interpret constitution using scalia's original intent,neil gorsuch vows interpret constitution using but make it a meme page post,meme,MEME
trump unveils exclusive double platinum–level press room for only select few journalists,omg trump unveils exclusive double platinum–level press room for only select few journali 😳,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,trump unveils exclusive double platinum level press room sounds made up but here we are 😭,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,wtf this headline is so unserious 🚨,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,im shook because trump unveils exclusive double platinum level press room is crazy work 🤯,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,trump unveils exclusive double platinum level press room got the timeline in shambles 😳,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,fr trump unveils exclusive double platinum level really sounds fake 😭,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
trump unveils exclusive double platinum–level press room for only select few journalists,internet gonna turn this into trump unveils exclusive double platinum level and expected us to be normal,meme,MEME
trump unveils exclusive double platinum–level press room for only select few journalists,trump unveils exclusive double platinum level is giving major L energy,meme,MEME
trump unveils exclusive double platinum–level press room for only select few journalists,trump unveils exclusive double platinum level but make it a meme page post,meme,MEME
middle east crisis traced to trouble-making genie,omg middle east crisis traced to trouble-making genie 😳,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,middle east crisis traced to trouble making genie sounds made up but here we are 😭,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,wtf this headline is so unserious 🚨,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,im shook because middle east crisis traced to trouble making genie is crazy work 🤯,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,middle east crisis traced to trouble making genie got the timeline in shambles 😳,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,fr middle east crisis traced trouble making really sounds fake 😭,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,this update is wild but in a made up way 🚨,tweet,FAKE_NEWS
middle east crisis traced to trouble-making genie,this headline really said middle east crisis traced trouble making and expected us to be normal,meme,MEME
middle east crisis traced to trouble-making genie,middle east crisis traced trouble making is giving major L energy,meme,MEME
